filename,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_sum,feature_class
4wd_adventures_logo_rs.jpg,1,0.010705269549096,0.0055603489598287,0.008628127696286,0.0041223276771144,0.00073498865560954,0.0028760425654287,0.0030358227079525,0,0.0043779759051525,0.0036749432780477,0.00083085674112383,0.0076055347841335,0.0074457546416097,0.0019812737672953,0.0072220624420764,0.007413798613105,0.003227558878981,0.010193973093019,0.0095868085514288,0.0035151631355239,0.0056881730738478,0.0041223276771144,0.00041542837056191,0.0075096666986193,0.012175246860315,0.0045377560476763,0.011568082318724,0.012558719202372,0.011536126290219,0.054516984629126,0.12539545585269,1.3527625986641,0
akt_electrics_logo_rs.jpg,1,0.018456527639547,0.0035284538134427,0.0030459302150232,0.0018094634940732,0.0011761512711476,0.0025634066166037,0.005066497783405,0.0027745106909122,0.0059109140806391,0.011218673663254,0.0032570342893318,0.01136946228776,0.0069362767272806,0.0019904098434805,0.0039506619620598,0.0053680750324172,0,0.0026538797913074,0.0048855514339977,0.0019904098434805,0.0032268765644305,0.0037697156126525,0.0004523658735183,0.0053680750324172,0.0065442263035647,0.006996592177083,0.036732108929686,0.027594318284616,0.010856780964439,0.035948008082254,0.085587623269663,1.3210289815735,0
award_winning_logos_rs.jpg,1,0.0014648672013824,0.001368810335718,0.0039863599250734,0.0020171941789528,7.2042649248314E-5,0.0004802843283221,0.0009845828730603,7.2042649248314E-5,0.00076845492531535,0.00096056865664419,0.00016809951491273,0.00096056865664419,0.00069641227606704,0,0.0009845828730603,0.00036021324624157,0.00016809951491273,0.0010806397387247,0.00055232697757041,7.2042649248314E-5,0.0014168387685502,0.0010566255223086,0.00031218481340936,0.00093655444022809,0.0016329667162951,0.00072042649248315,0.0028336775371004,0.0070841938427509,0.011358724364818,0.033427789251218,0.0584506027568,1.1364487776763,0
coffee4business_logo.jpg,1,0.002091065920852,0.00099325631240472,0.0011500862564686,0.001568299440639,0,0.0012546395525112,0.0011762245804793,0.00096711798839407,0.0029013539651822,0.0017774060327242,7.8414972031952E-5,0.001568299440639,0.0016728527366816,0.00078414972031952,0.0022740341889266,0.0030059072612248,0.0019865126248094,0.0031104605572674,0.0035286737414378,0.0031104605572674,0.0058549845783857,0.0068221025667798,0.004260546813736,0.0045742067018638,0.0033195671493526,0.0017251293847029,0.0044435150818106,0.0054890480422366,0.0042344084897254,0.040435987244477,0.11579277536718,1.2319514872705,0
fcbt-blog-sign_up_dble_up_final_feature.jpg,0.046604148905938,0.073884626314292,0.07246376811594,0.22193805058255,0.31685137823245,0.22193805058255,0.37112816140949,0.45723216822961,0.358624609264,0.41375390736004,0.43762432509236,0.29781187837454,0.82154021028702,0.76101165103723,0.55385052571754,1,0.63540778630293,0.18186984938903,0.24978687127024,0.15714691673771,0.0718954248366,0.14464336459221,0.16538789428815,0.079568059107699,0.16254617789144,0.14975845410628,0.062233589087808,0.093208297811876,0.065359477124182,0.00028417163967035,0.029838022165387,0,8.6751918158568,0
fienza_logo_rs.jpg,1,0.0076739580520254,0.0021154019263648,0.0011927266180567,0.00045008551624783,0.0017103249617417,0.00033756413718587,0.00033756413718587,0,0.0022954361328639,0.00090017103249566,0.00085516248087087,0.00020253848231152,0.0010802052389948,0.00018003420649913,0.0021154019263648,0.0024304617877383,0.00040507696462304,0.00076514537762131,0.00065262399855935,0.00083265820505848,0.00103519668737,0.0011027095148072,0.0017778377891789,0.00045008551624783,0.00054010261949739,0.0002700513097487,0.00045008551624783,0.00083265820505848,0.0012827437213063,0.010734539562511,0.035826807093328,1.0808353587181,0
imagebylaser_logo_rs.jpg,1,0.00093091128666985,0.00020127811603672,0.00090575152216526,0.00098123081567903,0.0002515976450459,0.0010567101091928,0.001107029638202,5.0319529009181E-5,0.0013837870477525,0.002214059276404,0.00050319529009181,0.0017863432798259,0.0025662959794682,0.0017611835153213,0.001660544457303,0.0013837870477525,0,0.00030191717405509,0.0016857042218076,0.0007799526996423,0.0038494439692023,0.003195290092083,0.0022643788054131,0.0036984853821748,0.0027424143310004,0.0023901776279361,0.0040507220852391,0.0038242842046978,0.0061893020681292,0.048633824787374,0.098777235445021,1.2011271574497,0
lessstress_logo_rs.jpg,1,0.001711041402016,0.00062219687346038,0.00095922017991808,0.0012703186166483,0.00090737044046305,0.00059627200373286,0.00075182122209795,0,0.00088144557073553,0.0015036424441959,0.00085552070100802,0.00075182122209795,0.0008295958312805,0.0004925725248228,0.0013480932258308,0.0026443367122066,0.001711041402016,0.0028776605397542,0.0025406372332965,0.0018665906203811,0.0073108132631594,0.013740180955583,0.010292173281824,0.018717755943266,0.019106628989179,0.02097321960956,0.012392087729752,0.0089700049257204,0.0042257537655851,0.027791460347897,0.069012003214648,1.2376532807921,0
ludowici_logo.jpg,1,0.0013946660141906,0.0001223391240518,0.0014680694886216,0.00097871299241443,0.00031808172253469,0.00078297039393154,0.0024712503058464,0.00051382432101758,0.00044042084658649,0.00017127477367253,0,0.00026914607291397,0.00073403474431082,0.0010031808172248,0.0020552972840703,0.00075850256912118,0.00014680694886216,0.00036701737215541,0.0011010521164662,0.00063616344506938,0.00083190604355227,0.00078297039393154,0.00019574259848289,0.0013701981893802,0.0013701981893802,0.0015170051382424,0.0066797161732285,0.010643503792507,0.0079765108881776,0.039809150966458,0.092928798629749,1.1798385123562,0
medical_designs_logo_rs.jpg,1,0.0029343629343614,0.0004375804375802,0.0016216216216207,0.0012612612612606,0.0018532818532809,0.0012097812097806,0.0035263835263816,0.029935649935634,0.0040926640926619,0.0017503217503208,0.00069498069498032,0.0027799227799213,0.0083655083655038,0.017348777348768,0.0055855855855826,0.0033976833976816,0,0.0012870012870006,0.0014157014157007,0.00030888030888014,0.0013384813384806,0.00061776061776028,0.00036036036036017,0.0014929214929207,0.0015701415701407,0.0011583011583005,0.0050965250965223,0.019562419562409,0.0011583011583005,0.015598455598447,0.048236808236783,1.1859974259973,0
