filename,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_sum,feature_class
10616_0001.jpg,0.26666666666667,0.23589743589744,0.046153846153846,0.57948717948718,0.37692307692308,0.5025641025641,0.36153846153846,0.43076923076923,0.15128205128205,0.65897435897436,0.58717948717949,0.6,0.80512820512821,1,0.49230769230769,0.93846153846154,0.75384615384615,0.34102564102564,0.97948717948718,0.68461538461539,0.094871794871795,0.56410256410256,0.25384615384615,0.46923076923077,0.18461538461539,0.24871794871795,0.097435897435898,0.11794871794872,0.26153846153846,0,0.44102564102564,0.37179487179487,13.897435897436,1
10616_0002.jpg,0.79522184300341,0.79863481228669,0,0.54607508532423,0.5358361774744,0.4641638225256,0.72354948805461,0.84982935153584,0.32764505119454,1,0.64505119453925,0.5358361774744,0.5358361774744,0.85665529010239,0.29351535836177,0.71331058020478,0.45051194539249,0.22184300341297,0.58361774744027,0.51194539249147,0.075085324232082,0.53242320819113,0.37883959044369,0.54266211604096,0.37201365187713,0.63139931740614,0.4061433447099,0.39931740614335,0.76109215017065,0.29692832764505,0.98293515358362,0.85665529010239,17.62457337884,1
10616_0005.jpg,0.093357271095153,0.31238779174147,0.18312387791741,0.33393177737882,0.47396768402154,0.72531418312388,0.65170556552962,1,0.15439856373429,0.68402154398564,0.27827648114901,0.30341113105925,0.19748653500898,0.26032315978456,0.066427289048474,0.22082585278277,0.17773788150808,0.03770197486535,0.23518850987433,0.21184919210054,0.028725314183124,0.30700179533214,0.12028725314183,0.15978456014363,0.096947935368043,0.17235188509874,0.0754039497307,0.16517055655296,0.19389587073609,0,0.37163375224417,0.34649910233393,8.6391382405745,1
10616_0006.jpg,0.38888888888889,0.34444444444445,0,0.41944444444445,0.64166666666667,0.75833333333333,0.575,1,0.26111111111111,0.85,0.64722222222222,0.47222222222222,0.48333333333333,0.875,0.525,0.94166666666667,0.525,0.20833333333333,0.63611111111111,0.49722222222222,0.066666666666667,0.43333333333333,0.22222222222222,0.21666666666667,0.15277777777778,0.20555555555556,0.14444444444444,0.11944444444445,0.32777777777778,0.052777777777778,0.55555555555556,0.44166666666667,13.988888888889,1
10616_0007.jpg,0.26984126984127,0.27777777777778,0,0.30357142857143,0.20833333333333,0.21626984126984,0.17460317460318,0.25992063492064,0.077380952380952,0.29761904761905,0.31746031746032,0.20039682539683,0.2202380952381,0.42857142857143,0.16865079365079,0.35912698412699,0.35714285714286,0.1984126984127,0.60515873015873,0.78968253968254,0.43253968253968,1,0.78968253968254,0.79365079365079,0.43650793650794,0.38690476190476,0.20238095238095,0.14285714285714,0.29960317460318,0.045634920634921,0.30555555555556,0.18849206349206,10.753968253968,1
10616_0008.jpg,0.30597014925373,0.18407960199005,0,0.33084577114428,0.34328358208955,0.32089552238806,0.48009950248756,0.60696517412935,0.30348258706468,0.8134328358209,0.48258706467662,0.46766169154229,0.29601990049751,0.52985074626866,0.15174129353234,0.5273631840796,0.58208955223881,0.32587064676617,0.93034825870647,0.66666666666667,0.19900497512438,1,0.40547263681592,0.50497512437811,0.32089552238806,0.46517412935323,0.20646766169154,0.32835820895522,0.43283582089552,0.057213930348259,0.42537313432836,0.08955223880597,13.084577114428,1
10616_0009.jpg,0.96345514950166,0.90033222591362,0.12956810631229,1,0.78405315614618,0.66777408637874,0.62790697674419,0.56146179401993,0.15614617940199,0.67109634551495,0.6312292358804,0.9734219269103,0.41528239202658,0.54152823920266,0.23255813953488,0.59468438538206,0.44518272425249,0.076411960132891,0.59800664451827,0.47176079734219,0,0.57142857142857,0.21262458471761,0.34883720930233,0.076411960132891,0.18604651162791,0.059800664451827,0.12956810631229,0.35880398671096,0.066445182724253,0.6312292358804,0.41528239202658,14.498338870432,1
10616_0010.jpg,0.52753108348135,0.89698046181172,0.23801065719361,0.91651865008881,1,0.52397868561279,0.99644760213144,0.8898756660746,0.43872113676732,0.73534635879219,0.51332149200711,0.37122557726465,0.18827708703375,0.3303730017762,0.088809946714032,0.25577264653641,0.14742451154529,0.035523978685613,0.14031971580817,0.12788632326821,0,0.078152753108349,0.035523978685613,0.065719360568384,0.02841918294849,0.072824156305507,0.019538188277087,0.088809946714032,0.19715808170515,0.10301953818828,0.26465364120782,0.27708703374778,10.59325044405,1
10616_0011.jpg,0.030120481927711,0.063855421686747,0.097590361445783,0.19277108433735,0.17951807228916,0.17951807228916,0.20722891566265,0.39879518072289,0.13975903614458,0.43253012048193,0.41566265060241,0.2710843373494,0.26144578313253,0.45421686746988,0.10120481927711,0.43734939759036,1,0.1855421686747,0.50481927710843,0.20722891566265,0.071084337349398,0.21807228915663,0.12048192771084,0.093975903614458,0.090361445783133,0.1,0.046987951807229,0.1433734939759,0.10602409638554,0,0.12650602409639,7.8376060661603E-18,6.877108433735,1
10616_0012.jpg,0.38069705093834,1,0.3029490616622,0.58847184986595,0.56836461126005,0.38605898123324,0.42627345844504,0.34450402144772,0.099195710455764,0.22117962466488,0.21849865951743,0.43699731903485,0.31635388739946,0.59249329758713,0.088471849865952,0.17560321715818,0.1313672922252,0,0.067024128686327,0.024128686327078,0.020107238605898,0.13538873994638,0.050938337801609,0.041554959785523,0.012064343163539,0.07774798927614,0.07372654155496,0.11930294906166,0.19034852546917,0.07372654155496,0.19973190348526,0.11662198391421,7.4798927613941,1
